GO.ID	Description	p.Val	FDR	Phenotype	Genes
GO:0051348	negative regulation of transferase activity	2.14e-02	2.14e-02	1	DCN,TRIB2,ABL1,CDK6,CAV1,ASPN,ERRFI1,RGS4,DUSP1,BMP4,LRRC4B,PODNL1,LRRC4C,LATS2,THY1,CAMK2N1,SPRED1,PKIA,SOCS5,LRRC15,PODN,BGN,FLRT2,SPRED2
GO:0071772	response to BMP	1.10e-07	1.10e-07	1	FSTL3,CHRD,ZNF423,SFRP1,DLX5,SFRP4,TGFB3,SMAD9,ACVR2A,RUNX2,BMP4,BMP2,ADAMTS7,CYR61,CRB2,ADAMTS12,BMP6,SKI,NBL1,FSTL1,FBN1,GREM1,HTRA3,SOSTDC1,SOX11,NOG
GO:0031400	negative regulation of protein modification process	2.91e-03	2.91e-03	1	DCN,TRIB2,FBLN1,SEMA6A,ABL1,TIMP3,SFRP1,CDK6,CAV1,ASPN,PDE4D,ERRFI1,RGS4,DUSP1,TWIST1,PMEPA1,SOX4,BMP4,LRRC4B,PODNL1,SPRY2,EMILIN1,SLIT2,SFRP2,LRRC4C,LATS2,PID1,THY1,CAMK2N1,SPRY1,DACT1,SPRED1,GREM1,PKIA,SOCS5,LRRC15,PODN,MYADM,BGN,NOG,FLRT2,ENPP1,SPRED2
GO:0010563	negative regulation of phosphorus metabolic process	6.35e-05	6.35e-05	1	DCN,TRIB2,FBLN1,SEMA6A,ABL1,TIMP3,SFRP1,CDK6,CAV1,ASPN,PDE4D,ERRFI1,RGS4,DUSP1,INHBA,TWIST1,PMEPA1,BMP4,LRRC4B,PODNL1,SPOCD1,SPRY2,SYTL2,EMILIN1,SLIT2,SFRP2,LRRC4C,LATS2,FARP1,PID1,THY1,CDA,CAMK2N1,SPRY1,DACT1,SPRED1,GREM1,PKIA,SOCS5,LRRC15,PODN,MYADM,BGN,NOG,FLRT2,ENPP1,SPRED2,ELFN1
GO:0045936	negative regulation of phosphate metabolic process	6.02e-05	6.02e-05	1	DCN,TRIB2,FBLN1,SEMA6A,ABL1,TIMP3,SFRP1,CDK6,CAV1,ASPN,PDE4D,ERRFI1,RGS4,DUSP1,INHBA,TWIST1,PMEPA1,BMP4,LRRC4B,PODNL1,SPOCD1,SPRY2,SYTL2,EMILIN1,SLIT2,SFRP2,LRRC4C,LATS2,FARP1,PID1,THY1,CDA,CAMK2N1,SPRY1,DACT1,SPRED1,GREM1,PKIA,SOCS5,LRRC15,PODN,MYADM,BGN,NOG,FLRT2,ENPP1,SPRED2,ELFN1
GO:0042326	negative regulation of phosphorylation	2.10e-05	2.10e-05	1	DCN,TRIB2,FBLN1,SEMA6A,ABL1,TIMP3,SFRP1,CDK6,CAV1,ASPN,PDE4D,ERRFI1,RGS4,DUSP1,INHBA,TWIST1,PMEPA1,BMP4,LRRC4B,PODNL1,SPRY2,EMILIN1,SLIT2,SFRP2,LRRC4C,LATS2,PID1,THY1,CAMK2N1,SPRY1,DACT1,SPRED1,GREM1,PKIA,SOCS5,LRRC15,PODN,MYADM,BGN,NOG,FLRT2,ENPP1,SPRED2
GO:0001933	negative regulation of protein phosphorylation	9.23e-06	9.23e-06	1	DCN,TRIB2,FBLN1,SEMA6A,ABL1,TIMP3,SFRP1,CDK6,CAV1,ASPN,PDE4D,ERRFI1,RGS4,DUSP1,TWIST1,PMEPA1,BMP4,LRRC4B,PODNL1,SPRY2,EMILIN1,SLIT2,SFRP2,LRRC4C,LATS2,PID1,THY1,CAMK2N1,SPRY1,DACT1,SPRED1,GREM1,PKIA,SOCS5,LRRC15,PODN,MYADM,BGN,NOG,FLRT2,ENPP1,SPRED2
GO:0071559	response to transforming growth factor beta	3.90e-06	3.90e-06	1	DKK3,FERMT2,BAMBI,MXRA5,SFRP1,CAV1,ASPN,FNDC4,LTBP2,TGFB3,FMOD,PMEPA1,THBS1,EMILIN1,CILP,TGFB1I1,DAB2,SKI,TGFBR2,CLEC3B,COL1A2,FBN1,COL3A1,HTRA3,SOX11,CDH5,CLDN5,PDE2A,ADAMTSL2
GO:0035924	cellular response to vascular endothelial growth factor stimulus	5.08e-04	5.08e-04	1	DCN,FLT4,SEMA6A,SMOC2,PDGFRB,NR4A1,KDR,PDGFRA,SPRY2,ADAMTS12,EGR3,GAS1
GO:0038084	vascular endothelial growth factor signaling pathway	3.55e-03	3.55e-03	1	DCN,FLT4,SEMA6A,SMOC2,PDGFRB,KDR,PDGFRA,SPRY2
GO:0007178	transmembrane receptor protein serine/threonine kinase signaling pathway	3.17e-11	3.17e-11	1	DKK3,FSTL3,FERMT2,CHRD,BAMBI,ZNF423,DLX5,CAV1,SFRP4,ASPN,LTBP2,TGFB3,SMAD9,ACVR2A,FMOD,INHBA,PMEPA1,RUNX2,BMP4,BMP2,GDF11,THBS1,EMILIN1,CILP,TGFB1I1,CYR61,IGSF1,CRB2,BTBD11,DAB2,BMP6,SKI,NBL1,FSTL1,TGFBR2,COL1A2,FBN1,GREM1,COL3A1,HTRA3,SOSTDC1,SOX11,CDH5,NOG,CLDN5,ADAMTSL2
GO:0090092	regulation of transmembrane receptor protein serine/threonine kinase signaling pathway	3.93e-09	3.93e-09	1	DKK3,FSTL3,CHRD,BAMBI,ZNF423,CAV1,SFRP4,ASPN,TGFB3,ACVR2A,INHBA,PMEPA1,BMP4,BMP2,GDF11,THBS1,EMILIN1,CILP,TGFB1I1,CYR61,IGSF1,CRB2,DAB2,BMP6,SKI,NBL1,TGFBR2,FBN1,GREM1,HTRA3,SOSTDC1,SOX11,NOG,ADAMTSL2
GO:0090100	positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway	1.28e-03	1.28e-03	1	ZNF423,TGFB3,ACVR2A,INHBA,BMP4,BMP2,GDF11,THBS1,TGFB1I1,CYR61,CRB2,DAB2,BMP6,SOX11
GO:0060389	pathway-restricted SMAD protein phosphorylation	3.74e-04	3.74e-04	1	TGFB3,ACVR2A,INHBA,PMEPA1,BMP4,BMP2,GDF11,EMILIN1,DAB2,BMP6,TGFBR2,GREM1,NOG
GO:0060393	regulation of pathway-restricted SMAD protein phosphorylation	9.37e-04	9.37e-04	1	TGFB3,ACVR2A,INHBA,PMEPA1,BMP4,BMP2,GDF11,EMILIN1,DAB2,BMP6,GREM1,NOG
GO:0010862	positive regulation of pathway-restricted SMAD protein phosphorylation	2.23e-02	2.23e-02	1	TGFB3,ACVR2A,INHBA,BMP4,BMP2,GDF11,DAB2,BMP6
GO:0071773	cellular response to BMP stimulus	1.10e-07	1.10e-07	1	FSTL3,CHRD,ZNF423,SFRP1,DLX5,SFRP4,TGFB3,SMAD9,ACVR2A,RUNX2,BMP4,BMP2,ADAMTS7,CYR61,CRB2,ADAMTS12,BMP6,SKI,NBL1,FSTL1,FBN1,GREM1,HTRA3,SOSTDC1,SOX11,NOG
GO:0030509	BMP signaling pathway	2.91e-06	2.91e-06	1	FSTL3,CHRD,ZNF423,DLX5,SFRP4,TGFB3,SMAD9,ACVR2A,RUNX2,BMP4,BMP2,CYR61,CRB2,BMP6,SKI,NBL1,FSTL1,FBN1,GREM1,HTRA3,SOSTDC1,SOX11,NOG
GO:0060395	SMAD protein signal transduction	1.98e-03	1.98e-03	1	TGFB3,SMAD9,INHBA,BMP4,BMP2,GDF11,CILP,BTBD11,DAB2,BMP6,SKI
GO:0060390	regulation of SMAD protein signal transduction	1.68e-02	1.68e-02	1	TGFB3,BMP4,CILP,DAB2,BMP6
GO:0060391	positive regulation of SMAD protein signal transduction	1.68e-02	1.68e-02	1	TGFB3,BMP4,DAB2,BMP6
GO:0071560	cellular response to transforming growth factor beta stimulus	1.75e-05	1.75e-05	1	DKK3,FERMT2,BAMBI,SFRP1,CAV1,ASPN,LTBP2,TGFB3,FMOD,PMEPA1,THBS1,EMILIN1,CILP,TGFB1I1,DAB2,SKI,TGFBR2,CLEC3B,COL1A2,FBN1,COL3A1,HTRA3,SOX11,CDH5,CLDN5,PDE2A,ADAMTSL2
GO:0007179	transforming growth factor beta receptor signaling pathway	7.98e-05	7.98e-05	1	DKK3,FERMT2,BAMBI,CAV1,ASPN,LTBP2,TGFB3,FMOD,PMEPA1,THBS1,EMILIN1,TGFB1I1,DAB2,SKI,TGFBR2,COL1A2,FBN1,COL3A1,HTRA3,SOX11,CDH5,CLDN5,ADAMTSL2
GO:0090287	regulation of cellular response to growth factor stimulus	1.95e-11	1.95e-11	1	DCN,DKK3,GPC1,NEDD4,FSTL3,CHRD,SEMA6A,BAMBI,ZNF423,CAV1,SFRP4,ASPN,SMOC2,FGF1,PMEPA1,BMP4,TMEM204,AGT,SPRY2,THBS1,EMILIN1,TGFB1I1,CYR61,SLIT2,CASK,CRB2,ADAMTS12,DAB2,CREB3L1,SKI,NBL1,ITGA5,TGFBR2,FBN1,GREM1,HTRA3,SOSTDC1,SOX11,NOG,SULF2,ADAMTSL2
GO:1903844	regulation of cellular response to transforming growth factor beta stimulus	1.00e-03	1.00e-03	1	DKK3,BAMBI,CAV1,ASPN,PMEPA1,THBS1,EMILIN1,TGFB1I1,DAB2,SKI,TGFBR2,FBN1,HTRA3,SOX11,ADAMTSL2
GO:0017015	regulation of transforming growth factor beta receptor signaling pathway	8.95e-04	8.95e-04	1	DKK3,BAMBI,CAV1,ASPN,PMEPA1,THBS1,EMILIN1,TGFB1I1,DAB2,SKI,TGFBR2,FBN1,HTRA3,SOX11,ADAMTSL2
GO:1902547	regulation of cellular response to vascular endothelial growth factor stimulus	2.99e-02	2.99e-02	1	DCN,SEMA6A,SMOC2,SPRY2,ADAMTS12
GO:0030510	regulation of BMP signaling pathway	9.56e-06	9.56e-06	1	FSTL3,CHRD,ZNF423,SFRP4,BMP4,CYR61,CRB2,SKI,NBL1,FBN1,GREM1,HTRA3,SOSTDC1,SOX11,NOG
GO:0030513	positive regulation of BMP signaling pathway	3.50e-02	3.50e-02	1	ZNF423,BMP4,CYR61,CRB2,SOX11
GO:0090288	negative regulation of cellular response to growth factor stimulus	3.43e-10	3.43e-10	1	DCN,GPC1,NEDD4,FSTL3,CHRD,SEMA6A,BAMBI,CAV1,ASPN,PMEPA1,AGT,SPRY2,THBS1,EMILIN1,TGFB1I1,SLIT2,CASK,ADAMTS12,CREB3L1,SKI,NBL1,TGFBR2,FBN1,GREM1,HTRA3,SOSTDC1,NOG,SULF2,ADAMTSL2
GO:1902548	negative regulation of cellular response to vascular endothelial growth factor stimulus	2.86e-02	2.86e-02	1	DCN,SEMA6A,SPRY2,ADAMTS12
GO:1903845	negative regulation of cellular response to transforming growth factor beta stimulus	4.87e-03	4.87e-03	1	BAMBI,CAV1,ASPN,PMEPA1,EMILIN1,TGFB1I1,SKI,TGFBR2,FBN1,HTRA3,ADAMTSL2
GO:0090101	negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway	8.23e-06	8.23e-06	1	FSTL3,CHRD,BAMBI,CAV1,ASPN,PMEPA1,EMILIN1,CILP,TGFB1I1,IGSF1,SKI,NBL1,TGFBR2,FBN1,GREM1,HTRA3,SOSTDC1,NOG,ADAMTSL2
GO:0030512	negative regulation of transforming growth factor beta receptor signaling pathway	4.31e-03	4.31e-03	1	BAMBI,CAV1,ASPN,PMEPA1,EMILIN1,TGFB1I1,SKI,TGFBR2,FBN1,HTRA3,ADAMTSL2
GO:0060394	negative regulation of pathway-restricted SMAD protein phosphorylation	2.22e-02	2.22e-02	1	PMEPA1,EMILIN1,GREM1,NOG
GO:0030514	negative regulation of BMP signaling pathway	7.22e-04	7.22e-04	1	FSTL3,CHRD,SKI,NBL1,FBN1,GREM1,HTRA3,SOSTDC1,NOG
GO:0033673	negative regulation of kinase activity	6.16e-03	6.16e-03	1	DCN,TRIB2,ABL1,CDK6,CAV1,ASPN,ERRFI1,RGS4,DUSP1,BMP4,LRRC4B,PODNL1,LRRC4C,LATS2,THY1,CAMK2N1,SPRED1,PKIA,SOCS5,LRRC15,PODN,BGN,FLRT2,SPRED2
GO:0006469	negative regulation of protein kinase activity	2.57e-03	2.57e-03	1	DCN,TRIB2,ABL1,CDK6,CAV1,ASPN,ERRFI1,RGS4,DUSP1,BMP4,LRRC4B,PODNL1,LRRC4C,LATS2,THY1,CAMK2N1,SPRED1,PKIA,SOCS5,LRRC15,PODN,BGN,FLRT2,SPRED2
GO:0040037	negative regulation of fibroblast growth factor receptor signaling pathway	3.52e-02	3.52e-02	1	GPC1,THBS1,CREB3L1,SULF2
GO:0098727	maintenance of cell number	3.22e-02	3.22e-02	1	IGF1,SALL4,FOXP1,LOXL2,HMGA2,FZD7,KIT,SKI,SIX2,NOG
GO:1903727	positive regulation of phospholipid metabolic process	2.50e-02	2.50e-02	1	FGFR3,PDGFRB,TEK,PDGFRA,CCL21,KIT,IRS1
GO:0043551	regulation of phosphatidylinositol 3-kinase activity	2.85e-02	2.85e-02	1	FGFR3,PDGFRB,TEK,PDGFRA,CCL21,KIT,IRS1
GO:0090218	positive regulation of lipid kinase activity	7.83e-03	7.83e-03	1	FGFR3,PDGFRB,TEK,PDGFRA,CCL21,KIT,IRS1
GO:0043552	positive regulation of phosphatidylinositol 3-kinase activity	4.35e-03	4.35e-03	1	FGFR3,PDGFRB,TEK,PDGFRA,CCL21,KIT,IRS1
GO:0009187	cyclic nucleotide metabolic process	3.16e-02	3.16e-02	1	PTHLH,PDE4D,PDE5A,EPHA2,GUCY1A2,PDE2A,AQP1
GO:0009214	cyclic nucleotide catabolic process	3.22e-02	3.22e-02	1	PDE4D,PDE5A,PDE2A
GO:0002064	epithelial cell development	1.99e-02	1.99e-02	1	CDK6,ACTA2,PDE4D,BMP4,PODXL,EPHA2,BMP6,CDH5,MYADM,CLDN5,PDE2A,RILPL1
GO:1900078	positive regulation of cellular response to insulin stimulus	4.40e-02	4.40e-02	1	SORBS1,RARRES2,IGF2,IRS1
GO:0010644	cell communication by electrical coupling	4.35e-03	4.35e-03	1	CAV1,PDE4D,ATP1B2,CACNA1C,GJA1,GJC1,GJC2
GO:0086064	cell communication by electrical coupling involved in cardiac conduction	9.65e-03	9.65e-03	1	CAV1,PDE4D,ATP1B2,CACNA1C,GJA1,GJC1
GO:1904019	epithelial cell apoptotic process	1.49e-02	1.49e-02	1	SERPINE1,SFRP4,WFS1,SEMA5A,TEK,PLCG1,KDR,THBS1,ANGPT1,SCG2,ECSCR
GO:1904035	regulation of epithelial cell apoptotic process	6.75e-03	6.75e-03	1	SERPINE1,SFRP4,WFS1,SEMA5A,TEK,PLCG1,KDR,THBS1,ANGPT1,SCG2,ECSCR
GO:0072577	endothelial cell apoptotic process	1.58e-02	1.58e-02	1	SERPINE1,SEMA5A,TEK,PLCG1,KDR,THBS1,ANGPT1,SCG2,ECSCR
GO:2000351	regulation of endothelial cell apoptotic process	8.73e-03	8.73e-03	1	SERPINE1,SEMA5A,TEK,PLCG1,KDR,THBS1,ANGPT1,SCG2,ECSCR
GO:1904036	negative regulation of epithelial cell apoptotic process	1.49e-02	1.49e-02	1	SERPINE1,WFS1,SEMA5A,TEK,KDR,ANGPT1,SCG2
GO:2000352	negative regulation of endothelial cell apoptotic process	2.68e-02	2.68e-02	1	SERPINE1,SEMA5A,TEK,KDR,ANGPT1,SCG2
GO:0044272	sulfur compound biosynthetic process	1.29e-03	1.29e-03	1	DCN,VCAN,GGT5,OGN,DSE,FMOD,CHST3,CHPF,OMD,CHSY1,GSTM5,LUM,ACSL1,ANGPT1,ACAN,DSEL,CSPG4,CHST15,BGN,CHSY3,PAPSS2
GO:0044273	sulfur compound catabolic process	1.04e-03	1.04e-03	1	DCN,VCAN,GGT5,OGN,FMOD,OMD,LUM,ACAN,CSPG4,BGN
GO:1901136	carbohydrate derivative catabolic process	8.19e-06	8.19e-06	1	DCN,VCAN,GPC1,OGN,PDE4D,SDC1,FMOD,NUDT10,OMD,LYVE1,TMEM2,NT5E,PDE5A,LUM,HSPG2,ADAMTS12,ACAN,CDA,ADAMTS9,SDC2,CSPG4,BGN,GPC6,PDE2A,NUDT11
GO:0009261	ribonucleotide catabolic process	2.99e-02	2.99e-02	1	PDE4D,NUDT10,PDE5A,PDE2A,NUDT11
GO:0006022	aminoglycan metabolic process	4.43e-10	4.43e-10	1	DCN,VCAN,GPC1,NDST1,XYLT1,OGN,B3GAT1,DSE,SDC1,FMOD,CHST3,CHPF,OMD,CHSY1,LYVE1,TMEM2,GALNT5,LUM,HSPG2,HS2ST1,ANGPT1,ACAN,SDC2,HAS2,DSEL,CSPG4,CHST15,EXT1,BGN,GPC6,CHSY3
GO:0006026	aminoglycan catabolic process	2.31e-06	2.31e-06	1	DCN,VCAN,GPC1,OGN,SDC1,FMOD,OMD,LYVE1,TMEM2,LUM,HSPG2,ACAN,SDC2,CSPG4,BGN,GPC6
GO:0030203	glycosaminoglycan metabolic process	1.13e-10	1.13e-10	1	DCN,VCAN,GPC1,NDST1,XYLT1,OGN,B3GAT1,DSE,SDC1,FMOD,CHST3,CHPF,OMD,CHSY1,LYVE1,TMEM2,GALNT5,LUM,HSPG2,HS2ST1,ANGPT1,ACAN,SDC2,HAS2,DSEL,CSPG4,CHST15,EXT1,BGN,GPC6,CHSY3
GO:1903510	mucopolysaccharide metabolic process	3.01e-07	3.01e-07	1	DCN,VCAN,OGN,B3GAT1,DSE,FMOD,CHST3,CHPF,OMD,CHSY1,LYVE1,TMEM2,LUM,ANGPT1,ACAN,HAS2,DSEL,CSPG4,CHST15,BGN,CHSY3
GO:0006027	glycosaminoglycan catabolic process	6.89e-07	6.89e-07	1	DCN,VCAN,GPC1,OGN,SDC1,FMOD,OMD,LYVE1,TMEM2,LUM,HSPG2,ACAN,SDC2,CSPG4,BGN,GPC6
GO:0042340	keratan sulfate catabolic process	2.91e-03	2.91e-03	1	OGN,FMOD,OMD,LUM,ACAN
GO:0006023	aminoglycan biosynthetic process	3.64e-11	3.64e-11	1	DCN,VCAN,GPC1,NDST1,XYLT1,OGN,DSE,SDC1,FMOD,CHST3,CHPF,OMD,CHSY1,GALNT5,LUM,HSPG2,HS2ST1,ANGPT1,ACAN,SDC2,HAS2,DSEL,CSPG4,CHST15,EXT1,BGN,GPC6,CHSY3
GO:0006024	glycosaminoglycan biosynthetic process	3.11e-11	3.11e-11	1	DCN,VCAN,GPC1,NDST1,XYLT1,OGN,DSE,SDC1,FMOD,CHST3,CHPF,OMD,CHSY1,GALNT5,LUM,HSPG2,HS2ST1,ANGPT1,ACAN,SDC2,HAS2,DSEL,CSPG4,CHST15,EXT1,BGN,GPC6,CHSY3
GO:0009100	glycoprotein metabolic process	1.03e-03	1.03e-03	1	DCN,EXTL3,IGF1,VCAN,GPC1,NDST1,ITM2A,XYLT1,B3GAT1,DSE,MAN1C1,MUC5B,CHST3,CHPF,GFPT2,CHSY1,ITM2C,GALNT5,CCL21,ST6GAL2,ADAMTS12,DPY19L4,ADAMTS9,GALNT10,MGAT5B,DSEL,GXYLT2,CSPG4,CHST15,EXT1,BGN,ST6GALNAC3,SULF2,CHSY3
GO:0006029	proteoglycan metabolic process	6.97e-09	6.97e-09	1	DCN,EXTL3,IGF1,VCAN,GPC1,NDST1,XYLT1,B3GAT1,DSE,CHST3,CHPF,CHSY1,ADAMTS12,DSEL,CSPG4,CHST15,EXT1,BGN,SULF2,CHSY3
GO:0050654	chondroitin sulfate proteoglycan metabolic process	1.50e-05	1.50e-05	1	DCN,VCAN,XYLT1,B3GAT1,CHST3,CHPF,CHSY1,CSPG4,CHST15,BGN,CHSY3
GO:0050655	dermatan sulfate proteoglycan metabolic process	1.49e-03	1.49e-03	1	DCN,VCAN,DSE,DSEL,CSPG4,BGN
GO:0030201	heparan sulfate proteoglycan metabolic process	1.19e-02	1.19e-02	1	EXTL3,GPC1,NDST1,XYLT1,EXT1,SULF2
GO:0009101	glycoprotein biosynthetic process	6.34e-04	6.34e-04	1	DCN,EXTL3,IGF1,VCAN,NDST1,ITM2A,XYLT1,B3GAT1,DSE,MAN1C1,MUC5B,CHST3,CHPF,GFPT2,CHSY1,ITM2C,GALNT5,CCL21,ST6GAL2,DPY19L4,GALNT10,MGAT5B,DSEL,GXYLT2,CSPG4,CHST15,EXT1,BGN,ST6GALNAC3,CHSY3
GO:0030166	proteoglycan biosynthetic process	2.27e-08	2.27e-08	1	DCN,EXTL3,IGF1,VCAN,NDST1,XYLT1,B3GAT1,DSE,CHST3,CHPF,CHSY1,DSEL,CSPG4,CHST15,EXT1,BGN,CHSY3
GO:0050651	dermatan sulfate proteoglycan biosynthetic process	1.04e-03	1.04e-03	1	DCN,VCAN,DSE,DSEL,CSPG4,BGN
GO:0050650	chondroitin sulfate proteoglycan biosynthetic process	1.22e-06	1.22e-06	1	DCN,VCAN,XYLT1,B3GAT1,CHST3,CHPF,CHSY1,CSPG4,CHST15,BGN,CHSY3
GO:0030204	chondroitin sulfate metabolic process	4.16e-05	4.16e-05	1	DCN,VCAN,B3GAT1,CHST3,CHPF,CHSY1,CSPG4,CHST15,BGN,CHSY3
GO:0030207	chondroitin sulfate catabolic process	2.86e-02	2.86e-02	1	DCN,VCAN,CSPG4,BGN
GO:0030206	chondroitin sulfate biosynthetic process	9.49e-06	9.49e-06	1	DCN,VCAN,CHST3,CHPF,CHSY1,CSPG4,CHST15,BGN,CHSY3
GO:0030205	dermatan sulfate metabolic process	4.55e-04	4.55e-04	1	DCN,VCAN,DSE,DSEL,CSPG4,BGN
GO:0030208	dermatan sulfate biosynthetic process	2.79e-04	2.79e-04	1	DCN,VCAN,DSE,DSEL,CSPG4,BGN
GO:0006195	purine nucleotide catabolic process	4.91e-02	4.91e-02	1	PDE4D,NUDT10,NT5E,PDE5A,PDE2A,NUDT11
GO:0009154	purine ribonucleotide catabolic process	2.50e-02	2.50e-02	1	PDE4D,NUDT10,PDE5A,PDE2A,NUDT11
GO:0006721	terpenoid metabolic process	2.86e-02	2.86e-02	1	CYP26B1,GPC1,RARRES2,SDC1,LRP1,ALDH1A2,CYP1B1,HSPG2,SDC2,GPC6,ALDH1A3
GO:0016101	diterpenoid metabolic process	1.49e-02	1.49e-02	1	CYP26B1,GPC1,RARRES2,SDC1,LRP1,ALDH1A2,CYP1B1,HSPG2,SDC2,GPC6,ALDH1A3
GO:0001523	retinoid metabolic process	1.27e-02	1.27e-02	1	CYP26B1,GPC1,RARRES2,SDC1,LRP1,ALDH1A2,CYP1B1,HSPG2,SDC2,GPC6,ALDH1A3
GO:0051346	negative regulation of hydrolase activity	1.45e-02	1.45e-02	1	HGF,TIMP2,NGFR,ABL1,TIMP3,SERPINE1,SPOCK2,RECK,SH3BP4,SPOCD1,LRCH1,SYTL2,THBS1,ECM1,CRB2,SPOCK1,FARP1,GPSM1,SPRED1,CST1,TNFRSF10D,PLN,CR1,ELFN1,AQP1,ANXA8
GO:0052547	regulation of peptidase activity	4.89e-02	4.89e-02	1	FYN,HGF,TIMP2,NGFR,TIMP3,CAV1,SERPINE1,SPOCK2,F3,RECK,THBS1,ECM1,CRB2,SPOCK1,DLC1,CST1,SOX7,TNFRSF10D,F2R,MAPK12,DAPK1,CR1,AQP1,ANXA8
GO:0010466	negative regulation of peptidase activity	1.45e-02	1.45e-02	1	HGF,TIMP2,NGFR,TIMP3,SERPINE1,SPOCK2,RECK,THBS1,ECM1,CRB2,SPOCK1,CST1,TNFRSF10D,CR1,AQP1,ANXA8
GO:0010951	negative regulation of endopeptidase activity	3.35e-02	3.35e-02	1	HGF,NGFR,TIMP3,SERPINE1,SPOCK2,RECK,THBS1,CRB2,SPOCK1,CST1,TNFRSF10D,CR1,AQP1,ANXA8
GO:0038065	collagen-activated signaling pathway	6.31e-03	6.31e-03	1	ITGA11,DDR2,ITGA2
GO:0072593	reactive oxygen species metabolic process	4.16e-02	4.16e-02	1	FYN,CAV1,SH3PXD2A,PDGFRB,PKD2,PTGIS,KLF2,PXDN,CD36,AGT,THBS1,CYP1B1,FBLN5,PID1,TGFBR2,CD34,SH3PXD2B,HBA1
GO:2000377	regulation of reactive oxygen species metabolic process	3.52e-02	3.52e-02	1	FYN,CAV1,PDGFRB,PKD2,PTGIS,KLF2,CD36,AGT,THBS1,CYP1B1,FBLN5,PID1,TGFBR2,CD34
GO:0003013	circulatory system process	6.03e-03	6.03e-03	1	CACNA1G,FYN,ELN,PCSK5,DMPK,CAV1,CXCL12,PDE4D,TEK,KCNJ8,ITPR2,EDN2,ATP1B2,AGT,TPM1,SLIT2,CORIN,CACNA1C,EDNRA,GJA1,ANGPT1,COL1A2,SGCD,AKAP13,KCNK3,HSPB7,CD34,DES,F2R,GJC1,PDE2A,MME,CACNA1H,PLN
GO:0008015	blood circulation	1.53e-02	1.53e-02	1	CACNA1G,ELN,PCSK5,DMPK,CAV1,CXCL12,PDE4D,TEK,KCNJ8,ITPR2,EDN2,ATP1B2,AGT,TPM1,SLIT2,CORIN,CACNA1C,EDNRA,GJA1,ANGPT1,COL1A2,SGCD,KCNK3,HSPB7,CD34,DES,F2R,GJC1,PDE2A,MME,CACNA1H,PLN
GO:0003015	heart process	7.46e-03	7.46e-03	1	CACNA1G,FYN,DMPK,CAV1,PDE4D,KCNJ8,ITPR2,EDN2,ATP1B2,AGT,TPM1,CORIN,CACNA1C,GJA1,SGCD,AKAP13,KCNK3,HSPB7,DES,GJC1,CACNA1H,PLN
GO:0060047	heart contraction	2.26e-02	2.26e-02	1	CACNA1G,DMPK,CAV1,PDE4D,KCNJ8,ITPR2,EDN2,ATP1B2,AGT,TPM1,CORIN,CACNA1C,GJA1,SGCD,KCNK3,HSPB7,DES,GJC1,CACNA1H,PLN
GO:0008016	regulation of heart contraction	3.03e-02	3.03e-02	1	CACNA1G,DMPK,CAV1,PDE4D,ITPR2,EDN2,ATP1B2,AGT,TPM1,CORIN,CACNA1C,GJA1,KCNK3,HSPB7,DES,GJC1,CACNA1H,PLN
GO:0050803	regulation of synapse structure or activity	9.48e-03	9.48e-03	1	FYN,ABL1,SRPX2,LRRC4B,LRP4,APP,PTPRD,NLGN2,CDK5R1,ROBO2,ARC,ARHGEF15
GO:0050808	synapse organization	9.95e-06	9.95e-06	1	FYN,PCDHB4,NRCAM,ABL1,SRPX2,SPOCK2,PCDHB6,PDZRN3,LRRC4B,DLG4,LRP4,ZNF365,APP,SDK1,NLGN4X,LRRC4C,FARP1,PTPRD,FZD1,NTNG1,NLGN2,CDK5R1,F2R,ROBO2,ARC,ARHGEF15,ELFN1
GO:0099172	presynapse organization	1.68e-02	1.68e-02	1	LRP4,NLGN4X,PTPRD,FZD1,NLGN2
GO:0097090	presynaptic membrane organization	2.22e-02	2.22e-02	1	LRP4,NLGN4X,PTPRD,NLGN2
GO:0071709	membrane assembly	4.69e-02	4.69e-02	1	CAV1,LRP4,NLGN4X,PTPRD,NLGN2
GO:0097104	postsynaptic membrane assembly	4.48e-02	4.48e-02	1	LRP4,NLGN4X,NLGN2
GO:0050807	regulation of synapse organization	1.93e-02	1.93e-02	1	FYN,ABL1,SRPX2,LRRC4B,LRP4,PTPRD,NLGN2,CDK5R1,ROBO2,ARC,ARHGEF15
GO:0007416	synapse assembly	1.78e-03	1.78e-03	1	PCDHB4,NRCAM,SRPX2,SPOCK2,PCDHB6,LRRC4B,LRP4,SDK1,NLGN4X,FARP1,PTPRD,FZD1,NLGN2,ROBO2
GO:0099054	presynapse assembly	1.68e-02	1.68e-02	1	LRP4,NLGN4X,PTPRD,FZD1,NLGN2
GO:0097105	presynaptic membrane assembly	1.22e-02	1.22e-02	1	LRP4,NLGN4X,PTPRD,NLGN2
